id_visita,id_delegado,id_medico,fecha
V010718,DEL041,MED1297,2025-11-04
V010887,DEL010,MED1326,2025-11-04
V010997,DEL001,MED1347,2025-11-04
V012258,DEL020,MED1468,2025-11-04
V013207,DEL011,MED1572,2025-11-04
V014367,DEL031,MED1676,2025-11-04
V014502,DEL016,MED1693,2025-11-04
V002178,DEL017,MED0279,2025-11-05
V002393,DEL042,MED0305,2025-11-05
V003760,DEL034,MED0456,2025-11-05
V004076,DEL006,MED0496,2025-11-05
V004538,DEL047,MED0555,2025-11-05
V005301,DEL050,MED0665,2025-11-05
V006726,DEL016,MED0831,2025-11-05
V007441,DEL044,MED0910,2025-11-05
V008007,DEL023,MED0983,2025-11-05
V009609,DEL047,MED1167,2025-11-05
V010334,DEL006,MED1238,2025-11-05
V011237,DEL046,MED1369,2025-11-05
V011780,DEL048,MED1430,2025-11-05
V012187,DEL038,MED1459,2025-11-05
V012656,DEL020,MED1518,2025-11-05
V012833,DEL006,MED1540,2025-11-05
V012936,DEL018,MED1545,2025-11-05
V013133,DEL030,MED1567,2025-11-05
V013191,DEL011,MED1572,2025-11-05
V015495,DEL034,MED1806,2025-11-05
V015939,DEL050,MED1860,2025-11-05
V000142,DEL020,MED0022,2025-11-06
V000286,DEL018,MED0040,2025-11-06
V000475,DEL002,MED0058,2025-11-06
V001395,DEL017,MED0163,2025-11-06
V001918,DEL035,MED0233,2025-11-06
V004637,DEL048,MED0572,2025-11-06
V004715,DEL008,MED0576,2025-11-06
V004807,DEL048,MED0586,2025-11-06
V006523,DEL047,MED0801,2025-11-06
V006547,DEL028,MED0803,2025-11-06
V007604,DEL024,MED0942,2025-11-06
V007605,DEL024,MED0942,2025-11-06
V007675,DEL050,MED0953,2025-11-06
V007776,DEL049,MED0964,2025-11-06
V007777,DEL049,MED0964,2025-11-06
V010030,DEL019,MED1199,2025-11-06
V010401,DEL020,MED1243,2025-11-06
V011556,DEL015,MED1407,2025-11-06
V012145,DEL016,MED1456,2025-11-06
V012540,DEL011,MED1501,2025-11-06
V013409,DEL027,MED1589,2025-11-06
V014349,DEL031,MED1676,2025-11-06
V015156,DEL035,MED1769,2025-11-06
V015693,DEL048,MED1827,2025-11-06
V016771,DEL001,MED1975,2025-11-06
V000140,DEL020,MED0022,2025-11-07
V001280,DEL045,MED0156,2025-11-07
V001573,DEL048,MED0191,2025-11-07
V002594,DEL047,MED0332,2025-11-07
V003509,DEL014,MED0431,2025-11-07
V004104,DEL024,MED0504,2025-11-07
V004675,DEL018,MED0573,2025-11-07
V005105,DEL022,MED0635,2025-11-07
V005933,DEL029,MED0729,2025-11-07
V007888,DEL034,MED0972,2025-11-07
V008065,DEL012,MED0991,2025-11-07
V008688,DEL049,MED1058,2025-11-07
V009492,DEL050,MED1149,2025-11-07
V010189,DEL034,MED1220,2025-11-07
V010801,DEL004,MED1308,2025-11-07
V011587,DEL018,MED1411,2025-11-07
V012087,DEL045,MED1450,2025-11-07
V012949,DEL026,MED1547,2025-11-07
V013519,DEL026,MED1596,2025-11-07
V013736,DEL010,MED1616,2025-11-07
V013770,DEL032,MED1620,2025-11-07
V014239,DEL035,MED1670,2025-11-07
V014451,DEL036,MED1686,2025-11-07
V015036,DEL049,MED1756,2025-11-07
V015276,DEL039,MED1778,2025-11-07
V015397,DEL027,MED1793,2025-11-07
V016120,DEL011,MED1883,2025-11-07
V016895,DEL040,MED1997,2025-11-07
V000961,DEL021,MED0113,2025-11-08
V001256,DEL033,MED0147,2025-11-08
V003628,DEL018,MED0446,2025-11-08
V004244,DEL039,MED0527,2025-11-08
V005569,DEL023,MED0691,2025-11-08
V005914,DEL029,MED0729,2025-11-08
V006604,DEL043,MED0811,2025-11-08
V006963,DEL014,MED0861,2025-11-08
V008433,DEL020,MED1032,2025-11-08
V008793,DEL031,MED1074,2025-11-08
V008907,DEL038,MED1083,2025-11-08
V009959,DEL013,MED1194,2025-11-08
V012208,DEL036,MED1461,2025-11-08
V012732,DEL002,MED1521,2025-11-08
V012801,DEL003,MED1530,2025-11-08
V014013,DEL043,MED1635,2025-11-08
V014194,DEL011,MED1658,2025-11-08
V014773,DEL048,MED1717,2025-11-08
V015090,DEL046,MED1764,2025-11-08
V016772,DEL001,MED1975,2025-11-08
V000116,DEL034,MED0021,2025-11-09
V000121,DEL034,MED0021,2025-11-09
V000978,DEL008,MED0114,2025-11-09
V001249,DEL033,MED0147,2025-11-09
V001596,DEL030,MED0193,2025-11-09
V002308,DEL042,MED0297,2025-11-09
V002670,DEL008,MED0341,2025-11-09
V003190,DEL002,MED0390,2025-11-09
V004065,DEL006,MED0496,2025-11-09
V004155,DEL044,MED0515,2025-11-09
V004920,DEL038,MED0604,2025-11-09
V005483,DEL027,MED0682,2025-11-09
V006396,DEL006,MED0786,2025-11-09
V006607,DEL043,MED0811,2025-11-09
V008224,DEL022,MED1002,2025-11-09
V008435,DEL020,MED1032,2025-11-09
V010233,DEL017,MED1221,2025-11-09
V010391,DEL013,MED1242,2025-11-09
V011468,DEL049,MED1399,2025-11-09
V013386,DEL004,MED1588,2025-11-09
V013853,DEL016,MED1623,2025-11-09
V014062,DEL013,MED1642,2025-11-09
V016044,DEL017,MED1875,2025-11-09
V016663,DEL001,MED1959,2025-11-09
V016732,DEL005,MED1973,2025-11-09
V000477,DEL002,MED0058,2025-11-10
V001636,DEL002,MED0198,2025-11-10
V001693,DEL008,MED0208,2025-11-10
V001730,DEL040,MED0210,2025-11-10
V001865,DEL006,MED0226,2025-11-10
V002544,DEL026,MED0322,2025-11-10
V002819,DEL018,MED0353,2025-11-10
V004086,DEL034,MED0497,2025-11-10
V004466,DEL029,MED0547,2025-11-10
V004562,DEL034,MED0557,2025-11-10
V005544,DEL033,MED0689,2025-11-10
V005746,DEL039,MED0713,2025-11-10
V006111,DEL046,MED0750,2025-11-10
V006656,DEL033,MED0818,2025-11-10
V006664,DEL033,MED0818,2025-11-10
V007914,DEL045,MED0973,2025-11-10
V007951,DEL041,MED0978,2025-11-10
V009005,DEL021,MED1090,2025-11-10
V010062,DEL033,MED1200,2025-11-10
V010075,DEL034,MED1203,2025-11-10
V010368,DEL050,MED1241,2025-11-10
V010564,DEL001,MED1273,2025-11-10
V011010,DEL023,MED1350,2025-11-10
V012037,DEL030,MED1448,2025-11-10
V013084,DEL024,MED1563,2025-11-10
V013228,DEL013,MED1575,2025-11-10
V013773,DEL032,MED1620,2025-11-10
V013819,DEL007,MED1622,2025-11-10
V014128,DEL004,MED1649,2025-11-10
V014255,DEL017,MED1672,2025-11-10
V015045,DEL049,MED1756,2025-11-10
V015757,DEL039,MED1841,2025-11-10
V015828,DEL004,MED1851,2025-11-10
V016562,DEL046,MED1950,2025-11-10
V000863,DEL041,MED0106,2025-11-11
V001049,DEL008,MED0125,2025-11-11
V001071,DEL045,MED0127,2025-11-11
V001412,DEL041,MED0165,2025-11-11
V002632,DEL043,MED0339,2025-11-11
V003291,DEL011,MED0404,2025-11-11
V004034,DEL022,MED0491,2025-11-11
V004582,DEL026,MED0560,2025-11-11
V004607,DEL012,MED0568,2025-11-11
V005023,DEL006,MED0622,2025-11-11
V005878,DEL047,MED0726,2025-11-11
V007066,DEL006,MED0870,2025-11-11
V008157,DEL028,MED0998,2025-11-11
V008448,DEL014,MED1035,2025-11-11
V008789,DEL019,MED1073,2025-11-11
V008868,DEL049,MED1077,2025-11-11
V011577,DEL028,MED1408,2025-11-11
V016804,DEL011,MED1977,2025-11-11
V000190,DEL030,MED0027,2025-11-12
V001577,DEL048,MED0191,2025-11-12
V002188,DEL048,MED0280,2025-11-12
V002423,DEL010,MED0308,2025-11-12
V002424,DEL010,MED0308,2025-11-12
V002474,DEL023,MED0314,2025-11-12
V003203,DEL027,MED0394,2025-11-12
V005998,DEL033,MED0734,2025-11-12
V007043,DEL029,MED0868,2025-11-12
V007682,DEL050,MED0953,2025-11-12
V007955,DEL041,MED0978,2025-11-12
V007983,DEL020,MED0982,2025-11-12
V008518,DEL033,MED1041,2025-11-12
V008679,DEL049,MED1058,2025-11-12
V010478,DEL023,MED1253,2025-11-12
V010529,DEL017,MED1266,2025-11-12
V012442,DEL003,MED1492,2025-11-12
V013667,DEL019,MED1613,2025-11-12
V013807,DEL038,MED1621,2025-11-12
V013842,DEL016,MED1623,2025-11-12
V014045,DEL043,MED1641,2025-11-12
V014322,DEL015,MED1675,2025-11-12
V014483,DEL048,MED1692,2025-11-12
V014940,DEL034,MED1746,2025-11-12
V015727,DEL022,MED1836,2025-11-12
V000256,DEL028,MED0039,2025-11-13
V000675,DEL001,MED0076,2025-11-13
V000747,DEL030,MED0086,2025-11-13
V002170,DEL037,MED0278,2025-11-13
V005011,DEL006,MED0622,2025-11-13
V006004,DEL033,MED0734,2025-11-13
V007151,DEL025,MED0882,2025-11-13
V007810,DEL024,MED0968,2025-11-13
V008026,DEL035,MED0986,2025-11-13
V009084,DEL006,MED1096,2025-11-13
V010057,DEL033,MED1200,2025-11-13
V010330,DEL041,MED1237,2025-11-13
V010428,DEL032,MED1244,2025-11-13
V012374,DEL028,MED1490,2025-11-13
V013323,DEL017,MED1584,2025-11-13
V013352,DEL033,MED1586,2025-11-13
V014845,DEL006,MED1729,2025-11-13
V014881,DEL001,MED1736,2025-11-13
V015093,DEL046,MED1764,2025-11-13
V000441,DEL048,MED0055,2025-11-14
V000900,DEL049,MED0108,2025-11-14
V001214,DEL024,MED0146,2025-11-14
V002206,DEL012,MED0284,2025-11-14
V002309,DEL042,MED0297,2025-11-14
V002927,DEL019,MED0365,2025-11-14
V003452,DEL016,MED0424,2025-11-14
V003518,DEL003,MED0432,2025-11-14
V004253,DEL039,MED0527,2025-11-14
V005081,DEL042,MED0629,2025-11-14
V005206,DEL028,MED0651,2025-11-14
V005251,DEL004,MED0661,2025-11-14
V005886,DEL047,MED0726,2025-11-14
V010561,DEL041,MED1271,2025-11-14
V010735,DEL002,MED1299,2025-11-14
V011025,DEL008,MED1355,2025-11-14
V013741,DEL010,MED1616,2025-11-14
V014024,DEL044,MED1638,2025-11-14
V014913,DEL001,MED1744,2025-11-14
V015210,DEL024,MED1775,2025-11-14
V015225,DEL024,MED1775,2025-11-14
V015346,DEL029,MED1786,2025-11-14
V015411,DEL046,MED1794,2025-11-14
V016333,DEL007,MED1912,2025-11-14
V016405,DEL025,MED1931,2025-11-14
V016859,DEL046,MED1985,2025-11-14
V000159,DEL020,MED0022,2025-11-15
V001443,DEL006,MED0167,2025-11-15
V007152,DEL025,MED0882,2025-11-15
V007567,DEL040,MED0931,2025-11-15
V007712,DEL040,MED0959,2025-11-15
V009576,DEL033,MED1165,2025-11-15
V009867,DEL018,MED1187,2025-11-15
V010369,DEL050,MED1241,2025-11-15
V010654,DEL038,MED1286,2025-11-15
V010796,DEL004,MED1308,2025-11-15
V011363,DEL013,MED1385,2025-11-15
V011384,DEL013,MED1385,2025-11-15
V013282,DEL038,MED1582,2025-11-15
V014297,DEL002,MED1674,2025-11-15
V014933,DEL034,MED1746,2025-11-15
V015520,DEL010,MED1807,2025-11-15
V015755,DEL039,MED1841,2025-11-15
V016157,DEL013,MED1890,2025-11-15
V016308,DEL009,MED1908,2025-11-15
V016414,DEL025,MED1931,2025-11-15
V000491,DEL002,MED0058,2025-11-16
V000738,DEL043,MED0085,2025-11-16
V001140,DEL033,MED0134,2025-11-16
V001998,DEL004,MED0246,2025-11-16
V003299,DEL011,MED0404,2025-11-16
V004264,DEL039,MED0527,2025-11-16
V005546,DEL033,MED0689,2025-11-16
V006680,DEL039,MED0819,2025-11-16
V007230,DEL041,MED0891,2025-11-16
V008470,DEL040,MED1036,2025-11-16
V008684,DEL049,MED1058,2025-11-16
V009114,DEL022,MED1099,2025-11-16
V009529,DEL016,MED1159,2025-11-16
V009981,DEL045,MED1196,2025-11-16
V010375,DEL050,MED1241,2025-11-16
V011170,DEL001,MED1366,2025-11-16
V011205,DEL034,MED1367,2025-11-16
V011290,DEL042,MED1374,2025-11-16
V011945,DEL014,MED1439,2025-11-16
V012412,DEL009,MED1491,2025-11-16
V013160,DEL023,MED1569,2025-11-16
V013520,DEL026,MED1596,2025-11-16
V014931,DEL034,MED1746,2025-11-16
V015462,DEL002,MED1800,2025-11-16
V016266,DEL024,MED1901,2025-11-16
V016731,DEL005,MED1973,2025-11-16
V000236,DEL026,MED0037,2025-11-17
V000318,DEL049,MED0042,2025-11-17
V000327,DEL016,MED0043,2025-11-17
V001213,DEL024,MED0146,2025-11-17
V001615,DEL014,MED0197,2025-11-17
V001728,DEL040,MED0210,2025-11-17
V002397,DEL042,MED0305,2025-11-17
V002488,DEL026,MED0316,2025-11-17
V002813,DEL018,MED0353,2025-11-17
V003454,DEL016,MED0424,2025-11-17
V003819,DEL045,MED0465,2025-11-17
V003851,DEL003,MED0467,2025-11-17
V004092,DEL017,MED0500,2025-11-17
V004271,DEL029,MED0529,2025-11-17
V006599,DEL043,MED0811,2025-11-17
V007042,DEL029,MED0868,2025-11-17
V007631,DEL034,MED0951,2025-11-17
V008108,DEL047,MED0993,2025-11-17
V008200,DEL019,MED1001,2025-11-17
V008313,DEL039,MED1014,2025-11-17
V008437,DEL020,MED1032,2025-11-17
V008702,DEL035,MED1061,2025-11-17
V009082,DEL006,MED1096,2025-11-17
V009105,DEL020,MED1098,2025-11-17
V009836,DEL047,MED1186,2025-11-17
V009892,DEL049,MED1189,2025-11-17
V010223,DEL017,MED1221,2025-11-17
V010372,DEL050,MED1241,2025-11-17
V011630,DEL046,MED1416,2025-11-17
V012033,DEL030,MED1448,2025-11-17
V012079,DEL031,MED1449,2025-11-17
V012469,DEL023,MED1494,2025-11-17
V013781,DEL032,MED1620,2025-11-17
V016730,DEL005,MED1973,2025-11-17
V001342,DEL036,MED0158,2025-11-18
V001947,DEL045,MED0242,2025-11-18
V002154,DEL013,MED0275,2025-11-18
V002481,DEL008,MED0315,2025-11-18
V003924,DEL007,MED0475,2025-11-18
V004434,DEL018,MED0543,2025-11-18
V004680,DEL018,MED0573,2025-11-18
V004946,DEL035,MED0614,2025-11-18
V005473,DEL029,MED0680,2025-11-18
V007544,DEL030,MED0926,2025-11-18
V007931,DEL031,MED0977,2025-11-18
V008112,DEL047,MED0993,2025-11-18
V009041,DEL035,MED1091,2025-11-18
V010469,DEL032,MED1250,2025-11-18
V010888,DEL010,MED1326,2025-11-18
V010935,DEL037,MED1334,2025-11-18
V011738,DEL001,MED1424,2025-11-18
V014844,DEL006,MED1729,2025-11-18
V014938,DEL034,MED1746,2025-11-18
V014945,DEL034,MED1746,2025-11-18
V015070,DEL021,MED1761,2025-11-18
V015452,DEL020,MED1797,2025-11-18
V015548,DEL038,MED1808,2025-11-18
V015658,DEL029,MED1823,2025-11-18
V015877,DEL026,MED1854,2025-11-18
V016465,DEL027,MED1942,2025-11-18
V016466,DEL027,MED1942,2025-11-18
V000553,DEL038,MED0063,2025-11-19
V000906,DEL049,MED0108,2025-11-19
V001432,DEL028,MED0166,2025-11-19
V002248,DEL007,MED0287,2025-11-19
V003347,DEL049,MED0407,2025-11-19
V003612,DEL002,MED0444,2025-11-19
V004251,DEL039,MED0527,2025-11-19
V007229,DEL041,MED0891,2025-11-19
V007263,DEL014,MED0893,2025-11-19
V009498,DEL011,MED1150,2025-11-19
V009891,DEL049,MED1189,2025-11-19
V010267,DEL018,MED1225,2025-11-19
V011926,DEL036,MED1438,2025-11-19
V012020,DEL021,MED1446,2025-11-19
V012414,DEL009,MED1491,2025-11-19
V012989,DEL013,MED1551,2025-11-19
V013245,DEL014,MED1576,2025-11-19
V014014,DEL043,MED1635,2025-11-19
V014533,DEL021,MED1697,2025-11-19
V014977,DEL012,MED1749,2025-11-19
V016687,DEL031,MED1965,2025-11-19
V000255,DEL028,MED0039,2025-11-20
V000616,DEL021,MED0070,2025-11-20
V001545,DEL031,MED0190,2025-11-20
V001571,DEL048,MED0191,2025-11-20
V001673,DEL044,MED0203,2025-11-20
V002444,DEL021,MED0309,2025-11-20
V002774,DEL033,MED0351,2025-11-20
V003526,DEL011,MED0433,2025-11-20
V003697,DEL013,MED0450,2025-11-20
V004133,DEL047,MED0510,2025-11-20
V004542,DEL047,MED0555,2025-11-20
V004809,DEL048,MED0586,2025-11-20
V004892,DEL026,MED0600,2025-11-20
V005115,DEL006,MED0637,2025-11-20
V005125,DEL042,MED0638,2025-11-20
V006082,DEL013,MED0748,2025-11-20
V007111,DEL040,MED0879,2025-11-20
V008712,DEL016,MED1064,2025-11-20
V009233,DEL035,MED1109,2025-11-20
V009497,DEL011,MED1150,2025-11-20
V009818,DEL048,MED1185,2025-11-20
V010143,DEL033,MED1213,2025-11-20
V010687,DEL050,MED1288,2025-11-20
V011247,DEL046,MED1369,2025-11-20
V011692,DEL002,MED1422,2025-11-20
V012117,DEL039,MED1454,2025-11-20
V012958,DEL034,MED1549,2025-11-20
V013284,DEL038,MED1582,2025-11-20
V013728,DEL010,MED1616,2025-11-20
V014268,DEL026,MED1673,2025-11-20
V014487,DEL048,MED1692,2025-11-20
V015065,DEL005,MED1758,2025-11-20
V015115,DEL023,MED1768,2025-11-20
V015463,DEL002,MED1800,2025-11-20
V016326,DEL007,MED1912,2025-11-20
V000556,DEL038,MED0063,2025-11-21
V000615,DEL021,MED0070,2025-11-21
V000665,DEL001,MED0076,2025-11-21
V001052,DEL008,MED0125,2025-11-21
V001333,DEL036,MED0158,2025-11-21
V002146,DEL036,MED0273,2025-11-21
V002453,DEL043,MED0310,2025-11-21
V002976,DEL010,MED0370,2025-11-21
V002989,DEL001,MED0374,2025-11-21
V004464,DEL029,MED0547,2025-11-21
V004718,DEL001,MED0577,2025-11-21
V004977,DEL004,MED0619,2025-11-21
V005970,DEL018,MED0730,2025-11-21
V009219,DEL016,MED1107,2025-11-21
V009440,DEL018,MED1139,2025-11-21
V010216,DEL017,MED1221,2025-11-21
V012073,DEL031,MED1449,2025-11-21
V012490,DEL023,MED1497,2025-11-21
V012837,DEL006,MED1540,2025-11-21
V012910,DEL049,MED1542,2025-11-21
V015163,DEL035,MED1769,2025-11-21
V015984,DEL037,MED1865,2025-11-21
V016447,DEL033,MED1937,2025-11-21
V016650,DEL021,MED1958,2025-11-21
V000722,DEL028,MED0084,2025-11-22
V001971,DEL033,MED0245,2025-11-22
V002242,DEL007,MED0287,2025-11-22
V003019,DEL041,MED0376,2025-11-22
V003369,DEL023,MED0408,2025-11-22
V004546,DEL047,MED0555,2025-11-22
V004617,DEL013,MED0571,2025-11-22
V005558,DEL030,MED0690,2025-11-22
V006123,DEL046,MED0750,2025-11-22
V006393,DEL006,MED0786,2025-11-22
V006913,DEL001,MED0854,2025-11-22
V007335,DEL025,MED0898,2025-11-22
V008519,DEL033,MED1041,2025-11-22
V008775,DEL049,MED1071,2025-11-22
V008895,DEL009,MED1079,2025-11-22
V010340,DEL033,MED1239,2025-11-22
V011086,DEL031,MED1359,2025-11-22
V012178,DEL038,MED1459,2025-11-22
V012536,DEL011,MED1501,2025-11-22
V013430,DEL049,MED1590,2025-11-22
V013601,DEL045,MED1601,2025-11-22
V013779,DEL032,MED1620,2025-11-22
V013965,DEL003,MED1632,2025-11-22
V014218,DEL041,MED1663,2025-11-22
V015171,DEL035,MED1769,2025-11-22
V015522,DEL010,MED1807,2025-11-22
V016628,DEL012,MED1955,2025-11-22
V016655,DEL021,MED1958,2025-11-22
V016675,DEL009,MED1961,2025-11-22
V016896,DEL040,MED1997,2025-11-22
V000311,DEL049,MED0042,2025-11-23
V000739,DEL043,MED0085,2025-11-23
V000914,DEL009,MED0109,2025-11-23
V001042,DEL008,MED0125,2025-11-23
V001055,DEL008,MED0125,2025-11-23
V001616,DEL014,MED0197,2025-11-23
V004428,DEL018,MED0543,2025-11-23
V004429,DEL018,MED0543,2025-11-23
V004722,DEL009,MED0578,2025-11-23
V004982,DEL004,MED0619,2025-11-23
V006205,DEL018,MED0757,2025-11-23
V006279,DEL011,MED0766,2025-11-23
V006348,DEL048,MED0778,2025-11-23
V006498,DEL035,MED0796,2025-11-23
V007887,DEL034,MED0972,2025-11-23
V009513,DEL022,MED1155,2025-11-23
V010721,DEL049,MED1298,2025-11-23
V010855,DEL042,MED1324,2025-11-23
V012231,DEL041,MED1464,2025-11-23
V013088,DEL024,MED1563,2025-11-23
V013319,DEL017,MED1584,2025-11-23
V014009,DEL018,MED1633,2025-11-23
V014404,DEL043,MED1678,2025-11-23
V014847,DEL024,MED1731,2025-11-23
V016527,DEL021,MED1945,2025-11-23
V001060,DEL032,MED0126,2025-11-24
V001157,DEL033,MED0134,2025-11-24
V001481,DEL045,MED0176,2025-11-24
V001628,DEL014,MED0197,2025-11-24
V002348,DEL036,MED0298,2025-11-24
V002370,DEL034,MED0301,2025-11-24
V002928,DEL019,MED0365,2025-11-24
V005646,DEL023,MED0701,2025-11-24
V007222,DEL026,MED0890,2025-11-24
V007732,DEL027,MED0962,2025-11-24
V008177,DEL045,MED1000,2025-11-24
V009006,DEL021,MED1090,2025-11-24
V009366,DEL046,MED1126,2025-11-24
V009718,DEL033,MED1177,2025-11-24
V010014,DEL019,MED1199,2025-11-24
V010700,DEL038,MED1290,2025-11-24
V010710,DEL009,MED1295,2025-11-24
V011481,DEL049,MED1399,2025-11-24
V012541,DEL011,MED1501,2025-11-24
V012648,DEL016,MED1517,2025-11-24
V014067,DEL011,MED1643,2025-11-24
V014789,DEL046,MED1718,2025-11-24
V014807,DEL016,MED1720,2025-11-24
V015458,DEL048,MED1799,2025-11-24
V015587,DEL035,MED1810,2025-11-24
V015697,DEL048,MED1827,2025-11-24
V016566,DEL046,MED1950,2025-11-24
V000314,DEL049,MED0042,2025-11-25
V000980,DEL008,MED0114,2025-11-25
V001568,DEL048,MED0191,2025-11-25
V002860,DEL050,MED0356,2025-11-25
V003173,DEL018,MED0388,2025-11-25
V003391,DEL024,MED0414,2025-11-25
V003637,DEL018,MED0446,2025-11-25
V004343,DEL024,MED0533,2025-11-25
V004727,DEL023,MED0579,2025-11-25
V005268,DEL029,MED0662,2025-11-25
V007392,DEL005,MED0905,2025-11-25
V007917,DEL045,MED0973,2025-11-25
V008821,DEL042,MED1075,2025-11-25
V009951,DEL013,MED1194,2025-11-25
V010023,DEL019,MED1199,2025-11-25
V010128,DEL009,MED1210,2025-11-25
V010163,DEL013,MED1215,2025-11-25
V011416,DEL006,MED1393,2025-11-25
V012064,DEL031,MED1449,2025-11-25
V012612,DEL014,MED1512,2025-11-25
V013025,DEL010,MED1558,2025-11-25
V013079,DEL024,MED1563,2025-11-25
V014138,DEL004,MED1649,2025-11-25
V016361,DEL016,MED1923,2025-11-25
V016821,DEL029,MED1979,2025-11-25
V000064,DEL012,MED0011,2025-11-26
V001633,DEL014,MED0197,2025-11-26
V001892,DEL021,MED0229,2025-11-26
V002088,DEL008,MED0269,2025-11-26
V002541,DEL026,MED0322,2025-11-26
V002565,DEL046,MED0325,2025-11-26
V002746,DEL008,MED0345,2025-11-26
V002837,DEL039,MED0354,2025-11-26
V003680,DEL026,MED0448,2025-11-26
V003903,DEL040,MED0474,2025-11-26
V003920,DEL007,MED0475,2025-11-26
V005146,DEL019,MED0642,2025-11-26
V005373,DEL027,MED0672,2025-11-26
V007242,DEL041,MED0892,2025-11-26
V007430,DEL030,MED0909,2025-11-26
V007852,DEL015,MED0970,2025-11-26
V008843,DEL023,MED1076,2025-11-26
V010507,DEL013,MED1261,2025-11-26
V011422,DEL019,MED1394,2025-11-26
V011566,DEL028,MED1408,2025-11-26
V012905,DEL049,MED1542,2025-11-26
V012944,DEL036,MED1546,2025-11-26
V013010,DEL019,MED1556,2025-11-26
V013387,DEL004,MED1588,2025-11-26
V013416,DEL027,MED1589,2025-11-26
V013821,DEL007,MED1622,2025-11-26
V014697,DEL038,MED1710,2025-11-26
V016255,DEL040,MED1900,2025-11-26
V016280,DEL049,MED1902,2025-11-26
V016331,DEL007,MED1912,2025-11-26
V016435,DEL015,MED1933,2025-11-26
V000341,DEL039,MED0044,2025-11-27
V000698,DEL020,MED0081,2025-11-27
V001246,DEL033,MED0147,2025-11-27
V001579,DEL048,MED0191,2025-11-27
V002186,DEL048,MED0280,2025-11-27
V002762,DEL004,MED0346,2025-11-27
V003417,DEL050,MED0418,2025-11-27
V003734,DEL008,MED0453,2025-11-27
V005049,DEL039,MED0624,2025-11-27
V005695,DEL044,MED0707,2025-11-27
V005792,DEL037,MED0715,2025-11-27
V006261,DEL015,MED0764,2025-11-27
V006898,DEL022,MED0851,2025-11-27
V007671,DEL050,MED0953,2025-11-27
V008097,DEL047,MED0993,2025-11-27
V008538,DEL022,MED1043,2025-11-27
V008736,DEL044,MED1069,2025-11-27
V011047,DEL043,MED1356,2025-11-27
V011943,DEL014,MED1439,2025-11-27
V012241,DEL016,MED1465,2025-11-27
V013338,DEL034,MED1585,2025-11-27
V013846,DEL016,MED1623,2025-11-27
V014790,DEL046,MED1718,2025-11-27
V015370,DEL015,MED1789,2025-11-27
V015673,DEL044,MED1825,2025-11-27
V016533,DEL021,MED1945,2025-11-27
V016692,DEL015,MED1968,2025-11-27
V000417,DEL002,MED0051,2025-11-28
V003863,DEL003,MED0467,2025-11-28
V004157,DEL044,MED0515,2025-11-28
V004196,DEL013,MED0522,2025-11-28
V004712,DEL008,MED0576,2025-11-28
V004848,DEL044,MED0593,2025-11-28
V005144,DEL019,MED0642,2025-11-28
V005727,DEL049,MED0709,2025-11-28
V006333,DEL008,MED0773,2025-11-28
V006603,DEL043,MED0811,2025-11-28
V007336,DEL025,MED0898,2025-11-28
V007778,DEL049,MED0964,2025-11-28
V008084,DEL032,MED0992,2025-11-28
V009537,DEL023,MED1161,2025-11-28
V011201,DEL034,MED1367,2025-11-28
V013328,DEL017,MED1584,2025-11-28
V015403,DEL027,MED1793,2025-11-28
V016418,DEL025,MED1931,2025-11-28
V001138,DEL033,MED0134,2025-12-01
V001242,DEL033,MED0147,2025-12-01
V002726,DEL026,MED0344,2025-12-01
V002761,DEL008,MED0345,2025-12-01
V003239,DEL023,MED0398,2025-12-01
V004569,DEL030,MED0559,2025-12-01
V005208,DEL028,MED0651,2025-12-01
V005550,DEL033,MED0689,2025-12-01
V006648,DEL033,MED0818,2025-12-01
V006889,DEL031,MED0848,2025-12-01
V007054,DEL029,MED0868,2025-12-01
V007089,DEL039,MED0877,2025-12-01
V007566,DEL040,MED0931,2025-12-01
V008618,DEL020,MED1049,2025-12-01
V009673,DEL039,MED1172,2025-12-01
V009840,DEL047,MED1186,2025-12-01
V010574,DEL023,MED1275,2025-12-01
V010594,DEL039,MED1279,2025-12-01
V011197,DEL034,MED1367,2025-12-01
V011412,DEL001,MED1392,2025-12-01
V012649,DEL016,MED1517,2025-12-01
V012900,DEL049,MED1542,2025-12-01
V013480,DEL018,MED1592,2025-12-01
V013524,DEL008,MED1597,2025-12-01
V013904,DEL031,MED1630,2025-12-01
V013922,DEL013,MED1631,2025-12-01
V014104,DEL010,MED1648,2025-12-01
V014519,DEL016,MED1693,2025-12-01
V016890,DEL033,MED1996,2025-12-01
V000312,DEL049,MED0042,2025-12-02
V000671,DEL001,MED0076,2025-12-02
V000801,DEL041,MED0093,2025-12-02
V000819,DEL044,MED0095,2025-12-02
V001534,DEL031,MED0190,2025-12-02
V001643,DEL019,MED0200,2025-12-02
V003859,DEL003,MED0467,2025-12-02
V003935,DEL007,MED0475,2025-12-02
V004845,DEL044,MED0593,2025-12-02
V005584,DEL039,MED0697,2025-12-02
V006736,DEL006,MED0832,2025-12-02
V006738,DEL006,MED0832,2025-12-02
