id_medico,mes,unidades_categoria,unidades_producto
MED1889,2024-05,130,16
MED1889,2024-06,119,15
MED1889,2024-07,127,16
MED1889,2024-08,136,18
MED1889,2024-09,120,16
MED1889,2024-10,121,15
MED1889,2024-11,122,18
MED1889,2024-12,116,17
MED1889,2025-01,139,25
MED1889,2025-02,138,26
MED1889,2025-03,137,25
MED1889,2025-04,136,25
MED1889,2025-05,155,27
MED1889,2025-06,145,30
MED1889,2025-07,150,29
MED1889,2025-08,111,20
MED1889,2025-09,129,23
MED1889,2025-10,129,26
MED1889,2025-11,132,28
MED1889,2025-12,120,21
MED1890,2024-01,444,85
MED1890,2024-02,500,101
MED1890,2024-03,443,93
MED1890,2024-04,521,98
MED1890,2024-05,528,101
MED1890,2024-06,479,96
MED1890,2024-07,408,77
MED1890,2024-08,457,92
MED1890,2024-09,456,96
MED1890,2024-10,400,75
MED1890,2024-11,373,71
MED1890,2024-12,412,83
MED1890,2025-01,443,97
MED1890,2025-02,432,100
MED1890,2025-03,470,96
MED1890,2025-04,562,100
MED1890,2025-05,464,100
MED1890,2025-06,433,79
MED1890,2025-07,423,89
MED1890,2025-08,445,90
MED1890,2025-09,535,95
MED1890,2025-10,383,77
MED1890,2025-11,451,93
MED1890,2025-12,367,80
MED1891,2024-01,373,92
MED1891,2024-02,370,85
MED1891,2024-03,309,64
MED1891,2024-04,326,82
MED1891,2024-05,376,94
MED1891,2024-06,342,69
MED1891,2024-07,312,70
MED1891,2024-08,365,92
MED1891,2024-09,331,81
MED1891,2024-10,348,83
MED1891,2024-11,301,74
MED1891,2024-12,313,75
MED1891,2025-01,327,62
MED1891,2025-02,340,64
MED1891,2025-03,373,83
MED1891,2025-04,407,83
MED1891,2025-05,363,69
MED1891,2025-06,375,89
MED1891,2025-07,400,79
MED1891,2025-08,316,66
MED1891,2025-09,328,73
MED1891,2025-10,332,71
MED1891,2025-11,326,64
MED1891,2025-12,371,79
MED1892,2024-01,157,29
MED1892,2024-02,160,30
MED1892,2024-03,163,31
MED1892,2024-04,179,29
MED1892,2024-05,156,30
MED1892,2024-06,163,31
MED1892,2024-07,187,37
MED1892,2024-08,184,34
MED1892,2024-09,175,30
MED1892,2024-10,142,27
MED1892,2024-11,155,31
MED1892,2024-12,169,26
MED1892,2025-01,183,25
MED1892,2025-02,156,24
MED1892,2025-03,161,26
MED1892,2025-04,175,30
MED1892,2025-05,171,27
MED1892,2025-06,158,24
MED1892,2025-07,150,25
MED1892,2025-08,196,29
MED1892,2025-09,180,35
MED1892,2025-10,144,21
MED1892,2025-11,151,25
MED1892,2025-12,152,23
MED1893,2024-01,1025,262
MED1893,2024-02,1114,299
MED1893,2024-03,1046,244
MED1893,2024-04,1147,272
MED1893,2024-05,1123,245
MED1893,2024-06,949,232
MED1893,2024-07,900,218
MED1893,2024-08,1076,258
MED1893,2024-09,822,190
MED1893,2024-10,1056,251
MED1893,2024-11,933,208
MED1893,2024-12,1181,245
MED1893,2025-01,1046,240
MED1893,2025-02,1071,276
MED1893,2025-03,1205,306
MED1893,2025-04,1078,248
MED1893,2025-05,1118,271
MED1893,2025-06,1094,250
MED1893,2025-07,941,199
MED1893,2025-08,1076,263
MED1893,2025-09,1052,250
MED1893,2025-10,1027,272
MED1893,2025-11,1052,239
MED1893,2025-12,1044,215
MED1894,2024-01,302,61
MED1894,2024-02,339,76
MED1894,2024-03,383,70
MED1894,2024-04,391,77
MED1894,2024-05,370,72
MED1894,2024-06,334,68
MED1894,2024-07,314,59
MED1894,2024-08,317,58
MED1894,2024-09,348,64
MED1894,2024-10,336,71
MED1894,2024-11,330,70
MED1894,2024-12,356,79
MED1894,2025-01,365,74
MED1894,2025-02,350,76
MED1894,2025-03,350,73
MED1894,2025-04,395,78
MED1894,2025-05,414,91
MED1894,2025-06,357,75
MED1894,2025-07,385,72
MED1894,2025-08,345,70
MED1894,2025-09,361,70
MED1894,2025-10,359,86
MED1894,2025-11,254,46
MED1894,2025-12,349,67
MED1895,2024-01,100,12
MED1895,2024-02,107,14
MED1895,2024-03,106,12
MED1895,2024-04,102,11
MED1895,2024-05,123,15
MED1895,2024-06,99,13
MED1895,2024-07,96,12
MED1895,2024-08,95,12
MED1895,2024-09,101,13
MED1895,2024-10,103,11
MED1895,2024-11,100,13
MED1895,2024-12,95,12
MED1895,2025-01,134,16
MED1895,2025-02,98,12
MED1895,2025-03,106,12
MED1895,2025-04,121,16
MED1895,2025-05,118,14
MED1895,2025-06,129,17
MED1895,2025-07,94,11
MED1895,2025-08,95,14
MED1895,2025-09,126,15
MED1895,2025-10,98,12
MED1895,2025-11,107,11
MED1895,2025-12,99,13
MED1896,2024-01,145,33
MED1896,2024-02,159,35
MED1896,2024-03,147,29
MED1896,2024-04,148,29
MED1896,2024-05,140,28
MED1896,2024-06,126,27
MED1896,2024-07,117,20
MED1896,2024-08,130,25
MED1896,2024-09,139,30
MED1896,2024-10,133,28
MED1896,2024-11,135,26
MED1896,2024-12,130,24
MED1896,2025-01,109,23
MED1896,2025-02,169,37
MED1896,2025-03,137,25
MED1896,2025-04,131,24
MED1896,2025-05,144,33
MED1896,2025-06,142,28
MED1896,2025-07,146,33
MED1896,2025-08,148,29
MED1896,2025-09,115,24
MED1896,2025-10,125,25
MED1896,2025-11,114,21
MED1896,2025-12,140,31
MED1897,2024-01,111,14
MED1897,2024-02,112,16
MED1897,2024-03,154,20
MED1897,2024-04,128,17
MED1897,2024-05,122,15
MED1897,2024-06,108,15
MED1897,2024-07,115,16
MED1897,2024-08,113,14
MED1897,2024-09,103,14
MED1897,2024-10,111,16
MED1897,2024-11,106,15
MED1897,2024-12,122,16
MED1897,2025-01,124,18
MED1897,2025-02,101,14
MED1897,2025-03,124,15
MED1897,2025-04,115,17
MED1897,2025-05,122,19
MED1897,2025-06,142,18
MED1897,2025-07,108,15
MED1897,2025-08,119,16
MED1897,2025-09,124,14
MED1897,2025-10,105,12
MED1897,2025-11,90,12
MED1897,2025-12,101,14
MED1898,2024-01,143,19
MED1898,2024-02,159,22
MED1898,2024-03,173,23
MED1898,2024-04,152,19
MED1898,2024-05,149,16
MED1898,2024-06,158,19
MED1898,2024-07,173,23
MED1898,2024-08,126,16
MED1898,2024-09,162,20
MED1898,2024-10,139,18
MED1898,2024-11,170,22
MED1898,2024-12,136,18
MED1898,2025-01,151,18
MED1898,2025-02,159,20
MED1898,2025-03,185,22
MED1898,2025-04,161,20
MED1898,2025-05,179,26
MED1898,2025-06,161,19
MED1898,2025-07,151,20
MED1898,2025-08,157,19
MED1898,2025-09,156,20
MED1898,2025-10,140,18
MED1898,2025-11,141,17
MED1898,2025-12,145,16
MED1899,2024-01,136,18
MED1899,2024-02,162,19
MED1899,2024-03,155,19
MED1899,2024-04,178,21
MED1899,2024-05,164,18
MED1899,2024-06,183,21
MED1899,2024-07,136,16
MED1899,2024-08,134,14
MED1899,2024-09,140,15
MED1899,2024-10,164,20
MED1899,2024-11,167,17
MED1899,2024-12,147,16
MED1899,2025-01,177,25
MED1899,2025-02,174,23
MED1899,2025-03,131,16
MED1899,2025-04,187,21
MED1899,2025-05,174,17
MED1899,2025-06,167,21
MED1899,2025-07,182,21
MED1899,2025-08,140,16
MED1899,2025-09,156,18
MED1899,2025-10,156,20
MED1899,2025-11,152,15
MED1899,2025-12,121,14
MED1900,2024-01,452,94
MED1900,2024-02,422,96
MED1900,2024-03,491,90
MED1900,2024-04,394,83
MED1900,2024-05,429,84
MED1900,2024-06,380,74
MED1900,2024-07,441,94
MED1900,2024-08,420,81
MED1900,2024-09,400,89
MED1900,2024-10,403,84
MED1900,2024-11,414,83
MED1900,2024-12,397,81
MED1900,2025-01,376,82
MED1900,2025-02,392,81
MED1900,2025-03,412,106
MED1900,2025-04,459,108
MED1900,2025-05,435,111
MED1900,2025-06,466,96
MED1900,2025-07,422,85
MED1900,2025-08,345,87
MED1900,2025-09,393,89
MED1900,2025-10,437,109
MED1900,2025-11,361,77
MED1900,2025-12,363,80
MED1901,2024-01,394,88
MED1901,2024-02,363,74
MED1901,2024-03,433,97
MED1901,2024-04,437,102
MED1901,2024-05,410,80
MED1901,2024-06,410,79
MED1901,2024-07,339,76
MED1901,2024-08,367,65
MED1901,2024-09,391,90
MED1901,2024-10,385,84
MED1901,2024-11,339,80
MED1901,2024-12,351,68
MED1901,2025-01,398,74
MED1901,2025-02,475,90
MED1901,2025-03,427,86
MED1901,2025-04,503,99
MED1901,2025-05,366,69
MED1901,2025-06,415,74
MED1901,2025-07,398,73
MED1901,2025-08,405,84
MED1901,2025-09,351,60
MED1901,2025-10,371,60
MED1901,2025-11,396,85
MED1901,2025-12,366,68
MED1902,2024-01,334,69
MED1902,2024-02,371,94
MED1902,2024-03,385,97
MED1902,2024-04,371,99
MED1902,2024-05,425,99
MED1902,2024-06,310,77
MED1902,2024-07,320,68
MED1902,2024-08,363,92
MED1902,2024-09,297,72
MED1902,2024-10,339,78
MED1902,2024-11,356,97
MED1902,2024-12,372,97
MED1902,2025-01,382,91
MED1902,2025-02,435,111
MED1902,2025-03,375,96
MED1902,2025-04,386,98
MED1902,2025-05,388,87
MED1902,2025-06,272,70
MED1902,2025-07,371,108
MED1902,2025-08,369,96
MED1902,2025-09,387,95
MED1902,2025-10,378,88
MED1902,2025-11,344,92
MED1902,2025-12,308,79
MED1903,2024-01,111,23
MED1903,2024-02,123,25
MED1903,2024-03,101,23
MED1903,2024-04,156,31
MED1903,2024-05,123,27
MED1903,2024-06,115,24
MED1903,2024-07,114,23
MED1903,2024-08,109,23
MED1903,2024-09,104,21
MED1903,2024-10,98,18
MED1903,2024-11,96,20
MED1903,2024-12,106,22
MED1903,2025-01,109,22
MED1903,2025-02,134,29
MED1903,2025-03,126,25
MED1903,2025-04,118,23
MED1903,2025-05,141,29
MED1903,2025-06,109,26
MED1903,2025-07,124,23
MED1903,2025-08,110,24
MED1903,2025-09,107,18
MED1903,2025-10,113,27
MED1903,2025-11,101,22
MED1903,2025-12,96,20
MED1904,2024-01,123,15
MED1904,2024-02,148,15
MED1904,2024-03,118,12
MED1904,2024-04,121,14
MED1904,2024-05,131,14
MED1904,2024-06,125,13
MED1904,2024-07,122,15
MED1904,2024-08,101,11
MED1904,2024-09,125,13
MED1904,2024-10,134,13
MED1904,2024-11,119,15
MED1904,2024-12,115,12
MED1904,2025-01,123,12
MED1904,2025-02,115,13
MED1904,2025-03,132,15
MED1904,2025-04,113,14
MED1904,2025-05,141,15
MED1904,2025-06,136,15
MED1904,2025-07,132,12
MED1904,2025-08,113,12
MED1904,2025-09,110,11
MED1904,2025-10,118,12
MED1904,2025-11,124,12
MED1904,2025-12,105,11
MED1905,2024-01,425,80
MED1905,2024-02,386,52
MED1905,2024-03,347,57
MED1905,2024-04,460,57
MED1905,2024-05,363,59
MED1905,2024-06,456,65
MED1905,2024-07,400,55
MED1905,2024-08,362,60
MED1905,2024-09,387,60
MED1905,2024-10,363,55
MED1905,2024-11,368,53
MED1905,2024-12,399,60
MED1905,2025-01,396,51
MED1905,2025-02,356,50
MED1905,2025-03,430,55
MED1905,2025-04,445,57
MED1905,2025-05,407,44
MED1905,2025-06,396,48
MED1905,2025-07,395,44
MED1905,2025-08,419,57
MED1905,2025-09,446,52
MED1905,2025-10,393,53
MED1905,2025-11,385,40
MED1905,2025-12,434,55
MED1906,2024-01,559,136
MED1906,2024-02,564,135
MED1906,2024-03,608,174
MED1906,2024-04,573,153
MED1906,2024-05,483,116
MED1906,2024-06,566,145
MED1906,2024-07,565,139
MED1906,2024-08,570,150
MED1906,2024-09,524,128
MED1906,2024-10,482,122
MED1906,2024-11,534,150
MED1906,2024-12,483,108
MED1906,2025-01,609,139
MED1906,2025-02,454,104
MED1906,2025-03,599,147
MED1906,2025-04,596,128
MED1906,2025-05,518,119
MED1906,2025-06,551,115
MED1906,2025-07,516,130
MED1906,2025-08,461,120
MED1906,2025-09,390,88
MED1906,2025-10,433,104
MED1906,2025-11,505,118
MED1906,2025-12,440,99
MED1907,2024-01,207,39
MED1907,2024-02,164,38
MED1907,2024-03,183,37
MED1907,2024-04,180,36
MED1907,2024-05,159,36
MED1907,2024-06,175,40
MED1907,2024-07,187,44
MED1907,2024-08,141,28
MED1907,2024-09,160,36
MED1907,2024-10,158,33
MED1907,2024-11,165,30
MED1907,2024-12,169,34
MED1907,2025-01,155,36
MED1907,2025-02,188,35
MED1907,2025-03,174,36
MED1907,2025-04,177,35
MED1907,2025-05,192,38
MED1907,2025-06,172,37
MED1907,2025-07,171,38
MED1907,2025-08,157,29
MED1907,2025-09,156,30
MED1907,2025-10,143,34
MED1907,2025-11,149,28
MED1907,2025-12,170,32
MED1908,2024-01,140,26
MED1908,2024-02,123,20
MED1908,2024-03,147,25
MED1908,2024-04,135,23
MED1908,2024-05,147,23
MED1908,2024-06,136,22
MED1908,2024-07,141,25
MED1908,2024-08,113,18
MED1908,2024-09,140,24
MED1908,2024-10,119,22
MED1908,2024-11,131,19
MED1908,2024-12,110,20
MED1908,2025-01,134,24
MED1908,2025-02,133,25
MED1908,2025-03,141,26
MED1908,2025-04,131,23
MED1908,2025-05,141,25
MED1908,2025-06,119,19
MED1908,2025-07,132,24
MED1908,2025-08,115,20
MED1908,2025-09,114,23
MED1908,2025-10,129,24
MED1908,2025-11,121,20
MED1908,2025-12,128,24
MED1909,2024-01,124,14
MED1909,2024-02,114,14
MED1909,2024-03,141,16
MED1909,2024-04,133,16
MED1909,2024-05,120,15
MED1909,2024-06,102,13
MED1909,2024-07,124,16
MED1909,2024-08,126,14
MED1909,2024-09,108,13
MED1909,2024-10,119,13
MED1909,2024-11,126,16
MED1909,2024-12,127,13
MED1909,2025-01,144,17
MED1909,2025-02,132,15
MED1909,2025-03,153,19
MED1909,2025-04,127,16
MED1909,2025-05,113,13
MED1909,2025-06,133,17
MED1909,2025-07,116,13
MED1909,2025-08,123,16
MED1909,2025-09,117,15
MED1909,2025-10,121,14
MED1909,2025-11,111,15
MED1909,2025-12,133,16
MED1910,2024-01,482,114
MED1910,2024-02,533,128
MED1910,2024-03,561,122
MED1910,2024-04,605,113
MED1910,2024-05,528,119
MED1910,2024-06,592,116
MED1910,2024-07,556,119
MED1910,2024-08,539,115
MED1910,2024-09,518,103
MED1910,2024-10,496,115
MED1910,2024-11,447,105
MED1910,2024-12,492,122
MED1910,2025-01,516,106
MED1910,2025-02,543,113
MED1910,2025-03,632,127
MED1910,2025-04,633,119
MED1910,2025-05,645,143
MED1910,2025-06,581,136
MED1910,2025-07,483,96
MED1910,2025-08,466,89
MED1910,2025-09,437,94
MED1910,2025-10,540,104
MED1910,2025-11,509,95
MED1910,2025-12,576,136
MED1911,2024-01,463,58
MED1911,2024-02,433,57
MED1911,2024-03,463,55
MED1911,2024-04,420,51
MED1911,2024-05,485,62
MED1911,2024-06,494,66
MED1911,2024-07,452,55
MED1911,2024-08,427,51
MED1911,2024-09,366,51
MED1911,2024-10,419,54
MED1911,2024-11,405,54
MED1911,2024-12,415,54
MED1911,2025-01,432,62
MED1911,2025-02,509,62
MED1911,2025-03,471,67
MED1911,2025-04,407,58
MED1911,2025-05,496,67
MED1911,2025-06,415,52
MED1911,2025-07,386,49
MED1911,2025-08,487,55
MED1911,2025-09,455,59
MED1911,2025-10,438,67
MED1911,2025-11,414,56
MED1911,2025-12,393,50
MED1912,2024-01,399,87
MED1912,2024-02,312,73
MED1912,2024-03,378,83
MED1912,2024-04,333,66
MED1912,2024-05,291,61
MED1912,2024-06,352,78
MED1912,2024-07,332,82
MED1912,2024-08,361,87
MED1912,2024-09,345,69
MED1912,2024-10,368,81
MED1912,2024-11,351,67
MED1912,2024-12,284,71
MED1912,2025-01,397,84
MED1912,2025-02,369,76
MED1912,2025-03,401,106
MED1912,2025-04,409,89
MED1912,2025-05,325,67
MED1912,2025-06,342,71
MED1912,2025-07,380,77
MED1912,2025-08,357,94
MED1912,2025-09,320,76
MED1912,2025-10,329,78
MED1912,2025-11,318,68
MED1912,2025-12,357,78
MED1913,2024-01,437,58
MED1913,2024-02,464,70
MED1913,2024-03,446,68
MED1913,2024-04,452,63
MED1913,2024-05,409,58
MED1913,2024-06,504,66
MED1913,2024-07,488,63
MED1913,2024-08,383,55
MED1913,2024-09,411,61
MED1913,2024-10,372,52
MED1913,2024-11,427,61
MED1913,2024-12,371,42
MED1913,2025-01,402,64
MED1913,2025-02,529,89
MED1913,2025-03,532,74
MED1913,2025-04,493,87
MED1913,2025-05,358,60
MED1913,2025-06,470,69
MED1913,2025-07,324,58
MED1913,2025-08,386,54
MED1913,2025-09,391,71
MED1913,2025-10,431,75
MED1913,2025-11,461,77
MED1913,2025-12,391,66
MED1914,2024-01,120,12
MED1914,2024-02,115,10
MED1914,2024-03,147,18
MED1914,2024-04,156,18
MED1914,2024-05,144,17
MED1914,2024-06,139,17
MED1914,2024-07,147,16
MED1914,2024-08,136,16
MED1914,2024-09,126,16
MED1914,2024-10,132,17
MED1914,2024-11,141,16
MED1914,2024-12,147,17
MED1914,2025-01,130,20
MED1914,2025-02,150,22
MED1914,2025-03,148,23
MED1914,2025-04,151,26
MED1914,2025-05,163,27
MED1914,2025-06,123,17
MED1914,2025-07,154,26
MED1914,2025-08,127,22
MED1914,2025-09,137,25
MED1914,2025-10,129,20
MED1914,2025-11,128,18
MED1914,2025-12,132,20
MED1915,2024-01,116,29
MED1915,2024-02,142,33
MED1915,2024-03,123,31
MED1915,2024-04,131,28
MED1915,2024-05,139,33
MED1915,2024-06,110,21
MED1915,2024-07,130,32
MED1915,2024-08,124,28
MED1915,2024-09,105,28
MED1915,2024-10,105,27
MED1915,2024-11,95,22
MED1915,2024-12,121,29
MED1915,2025-01,119,26
MED1915,2025-02,141,31
MED1915,2025-03,116,28
MED1915,2025-04,124,30
MED1915,2025-05,122,30
MED1915,2025-06,112,24
MED1915,2025-07,124,31
MED1915,2025-08,118,24
MED1915,2025-09,112,26
MED1915,2025-10,122,32
MED1915,2025-11,112,30
MED1915,2025-12,114,30
MED1916,2024-01,84,11
MED1916,2024-02,89,12
MED1916,2024-03,70,9
MED1916,2024-04,99,13
MED1916,2024-05,95,14
MED1916,2024-06,99,13
MED1916,2024-07,97,14
MED1916,2024-08,94,15
MED1916,2024-09,81,11
MED1916,2024-10,82,11
MED1916,2024-11,84,10
MED1916,2024-12,92,13
MED1916,2025-01,78,10
MED1916,2025-02,93,13
MED1916,2025-03,84,11
MED1916,2025-04,81,12
MED1916,2025-05,88,11
MED1916,2025-06,103,13
MED1916,2025-07,87,12
MED1916,2025-08,87,12
MED1916,2025-09,77,10
MED1916,2025-10,87,11
MED1916,2025-11,85,12
MED1916,2025-12,84,11
MED1917,2024-01,133,23
MED1917,2024-02,119,21
MED1917,2024-03,125,24
MED1917,2024-04,110,18
MED1917,2024-05,151,29
MED1917,2024-06,131,26
MED1917,2024-07,125,25
MED1917,2024-08,108,20
MED1917,2024-09,120,21
MED1917,2024-10,134,22
MED1917,2024-11,97,16
MED1917,2024-12,132,22
MED1917,2025-01,121,16
MED1917,2025-02,129,16
MED1917,2025-03,126,17
MED1917,2025-04,143,19
MED1917,2025-05,154,20
MED1917,2025-06,139,18
MED1917,2025-07,123,17
MED1917,2025-08,102,16
MED1917,2025-09,106,14
MED1917,2025-10,116,16
MED1917,2025-11,94,12
MED1917,2025-12,120,16
MED1918,2024-01,105,16
MED1918,2024-02,134,18
MED1918,2024-03,144,22
MED1918,2024-04,145,21
MED1918,2024-05,134,21
MED1918,2024-06,136,17
MED1918,2024-07,143,23
MED1918,2024-08,125,18
MED1918,2024-09,110,16
MED1918,2024-10,130,20
MED1918,2024-11,108,16
MED1918,2024-12,124,19
MED1918,2025-01,117,14
MED1918,2025-02,144,21
MED1918,2025-03,148,16
MED1918,2025-04,119,14
MED1918,2025-05,135,21
MED1918,2025-06,119,15
MED1918,2025-07,131,18
MED1918,2025-08,119,16
MED1918,2025-09,123,17
MED1918,2025-10,123,13
MED1918,2025-11,138,19
MED1918,2025-12,131,18
MED1919,2024-01,499,59
MED1919,2024-02,566,79
MED1919,2024-03,496,56
MED1919,2024-04,529,57
MED1919,2024-05,635,79
MED1919,2024-06,546,66
MED1919,2024-07,491,62
MED1919,2024-08,515,62
MED1919,2024-09,443,57
MED1919,2024-10,516,63
MED1919,2024-11,564,69
MED1919,2024-12,543,69
MED1919,2025-01,547,71
MED1919,2025-02,568,56
MED1919,2025-03,564,73
MED1919,2025-04,529,63
MED1919,2025-05,545,66
MED1919,2025-06,565,61
MED1919,2025-07,493,67
MED1919,2025-08,501,62
MED1919,2025-09,450,60
MED1919,2025-10,452,51
MED1919,2025-11,553,62
MED1919,2025-12,471,58
MED1920,2024-01,119,16
MED1920,2024-02,99,10
MED1920,2024-03,132,18
MED1920,2024-04,123,17
MED1920,2024-05,127,14
MED1920,2024-06,121,14
MED1920,2024-07,123,16
MED1920,2024-08,124,15
MED1920,2024-09,108,13
MED1920,2024-10,131,17
MED1920,2024-11,127,15
MED1920,2024-12,106,14
MED1920,2025-01,117,15
MED1920,2025-02,122,14
MED1920,2025-03,134,13
MED1920,2025-04,119,12
MED1920,2025-05,107,13
MED1920,2025-06,137,15
MED1920,2025-07,113,12
MED1920,2025-08,110,15
MED1920,2025-09,122,13
MED1920,2025-10,114,12
MED1920,2025-11,109,14
MED1920,2025-12,122,15
MED1921,2024-01,163,29
MED1921,2024-02,173,35
MED1921,2024-03,201,43
MED1921,2024-04,174,36
MED1921,2024-05,157,32
MED1921,2024-06,172,39
MED1921,2024-07,186,47
MED1921,2024-08,180,37
MED1921,2024-09,176,32
MED1921,2024-10,139,26
MED1921,2024-11,144,34
MED1921,2024-12,162,35
MED1921,2025-01,169,32
MED1921,2025-02,173,38
MED1921,2025-03,170,33
MED1921,2025-04,185,40
MED1921,2025-05,181,40
MED1921,2025-06,173,29
MED1921,2025-07,177,36
MED1921,2025-08,146,32
MED1921,2025-09,163,32
MED1921,2025-10,155,32
MED1921,2025-11,161,32
MED1921,2025-12,152,33
MED1922,2024-01,430,56
MED1922,2024-02,480,63
MED1922,2024-03,493,58
MED1922,2024-04,465,58
MED1922,2024-05,480,59
MED1922,2024-06,502,69
MED1922,2024-07,452,46
MED1922,2024-08,481,56
MED1922,2024-09,439,55
MED1922,2024-10,461,55
MED1922,2024-11,358,41
MED1922,2024-12,398,49
MED1922,2025-01,476,63
MED1922,2025-02,527,55
MED1922,2025-03,423,52
MED1922,2025-04,482,53
MED1922,2025-05,472,64
MED1922,2025-06,471,62
MED1922,2025-07,475,64
MED1922,2025-08,495,71
MED1922,2025-09,442,54
MED1922,2025-10,457,59
MED1922,2025-11,423,54
MED1922,2025-12,419,58
MED1923,2024-01,378,54
MED1923,2024-02,439,73
MED1923,2024-03,518,72
MED1923,2024-04,420,59
MED1923,2024-05,366,58
MED1923,2024-06,414,60
MED1923,2024-07,379,56
MED1923,2024-08,479,66
MED1923,2024-09,393,62
MED1923,2024-10,412,48
MED1923,2024-11,409,61
MED1923,2024-12,456,64
MED1923,2025-01,441,84
MED1923,2025-02,418,86
MED1923,2025-03,532,108
MED1923,2025-04,467,97
MED1923,2025-05,459,100
MED1923,2025-06,442,100
MED1923,2025-07,451,107
MED1923,2025-08,394,96
MED1923,2025-09,466,108
MED1923,2025-10,435,94
MED1923,2025-11,411,97
MED1923,2025-12,424,91
MED1924,2024-01,282,62
MED1924,2024-02,247,57
MED1924,2024-03,243,52
MED1924,2024-04,271,55
MED1924,2024-05,234,55
MED1924,2024-06,273,59
MED1924,2024-07,262,57
MED1924,2024-08,240,47
MED1924,2024-09,225,48
MED1924,2024-10,258,53
MED1924,2024-11,207,39
MED1924,2024-12,243,51
MED1924,2025-01,261,57
MED1924,2025-02,232,52
MED1924,2025-03,238,50
MED1924,2025-04,249,58
MED1924,2025-05,239,43
MED1924,2025-06,233,43
MED1924,2025-07,237,59
MED1924,2025-08,241,48
MED1924,2025-09,251,51
MED1924,2025-10,215,47
MED1924,2025-11,240,48
MED1924,2025-12,245,61
MED1925,2024-01,286,57
MED1925,2024-02,294,58
MED1925,2024-03,318,69
MED1925,2024-04,319,60
MED1925,2024-05,291,60
MED1925,2024-06,241,46
MED1925,2024-07,306,54
MED1925,2024-08,309,64
MED1925,2024-09,229,41
MED1925,2024-10,260,50
MED1925,2024-11,259,55
MED1925,2024-12,287,59
MED1925,2025-01,272,56
MED1925,2025-02,261,55
MED1925,2025-03,352,73
MED1925,2025-04,339,74
MED1925,2025-05,244,43
MED1925,2025-06,272,63
MED1925,2025-07,334,70
MED1925,2025-08,293,63
MED1925,2025-09,289,62
MED1925,2025-10,279,64
MED1925,2025-11,287,58
MED1925,2025-12,342,66
MED1926,2024-01,224,35
MED1926,2024-02,232,37
MED1926,2024-03,254,37
MED1926,2024-04,281,44
MED1926,2024-05,253,39
MED1926,2024-06,254,36
MED1926,2024-07,233,34
MED1926,2024-08,257,36
MED1926,2024-09,255,37
MED1926,2024-10,229,35
MED1926,2024-11,212,32
MED1926,2024-12,204,29
MED1926,2025-01,209,25
MED1926,2025-02,296,40
MED1926,2025-03,294,34
MED1926,2025-04,213,23
MED1926,2025-05,270,34
MED1926,2025-06,246,31
MED1926,2025-07,265,35
MED1926,2025-08,198,24
MED1926,2025-09,188,20
MED1926,2025-10,233,27
MED1926,2025-11,205,22
MED1926,2025-12,229,30
MED1927,2024-01,162,18
MED1927,2024-02,199,23
MED1927,2024-03,160,20
MED1927,2024-04,176,22
MED1927,2024-05,180,25
MED1927,2024-06,147,17
MED1927,2024-07,180,23
MED1927,2024-08,176,23
MED1927,2024-09,183,27
MED1927,2024-10,157,17
MED1927,2024-11,169,18
MED1927,2024-12,181,24
MED1927,2025-01,176,23
MED1927,2025-02,168,20
MED1927,2025-03,179,24
MED1927,2025-04,157,23
MED1927,2025-05,196,19
MED1927,2025-06,162,21
MED1927,2025-07,175,21
MED1927,2025-08,163,21
MED1927,2025-09,163,18
MED1927,2025-10,175,23
MED1927,2025-11,166,19
MED1927,2025-12,136,17
MED1928,2024-01,92,15
MED1928,2024-02,99,17
MED1928,2024-03,117,19
MED1928,2024-04,109,18
MED1928,2024-05,104,17
MED1928,2024-06,108,18
MED1928,2024-07,101,16
MED1928,2024-08,98,17
MED1928,2024-09,102,18
MED1928,2024-10,97,16
MED1928,2024-11,103,18
MED1928,2024-12,98,14
MED1928,2025-01,116,20
MED1928,2025-02,100,18
MED1928,2025-03,111,18
MED1928,2025-04,99,17
MED1928,2025-05,97,16
MED1928,2025-06,103,18
